HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_22-6,Balance_2021-04-18_13-35,Balance_2021-04-19_19-43,Balance_2021-04-20_18-20,Balance_2021-04-21_18-36,Balance_2021-04-22_18-49,Balance_2021-04-24_10-3,Balance_2021-04-25_19-15,Balance_2021-04-26_21-46,Balance_2021-04-27_20-36,Balance_2021-04-28_21-34,Balance_2021-05-01_10-20,Balance_2021-05-04_21-53,Balance_2021-05-05_19-29,Balance_2021-05-09_10-51,Balance_2021-07-18_13-49
0x459b6bbba72e57cd2adf0fe6135e126797a9c515,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272,250006.32943272
0x019c199f89b8a374e87b70597bbca748ac084587,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,250000.85772267,213020.0
0x0e1379896a6b92aca3f1002d3dc7356af1b1c5bf,250000.0,250000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,85000.0,85000.0,85000.0,85000.0,85000.0,0.0,0.0,0.0,0.0
0x168e8f05347b283ee676ac7a9f9d3d8c9d3333a7,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
0xb081300f8ca5f26dd85a56ecaa5acbc1194f914d,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982,244849.25013982
0x414bb894ec1f039f5c8a30cfc10851d95c06d958,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808,242540.21295808
0xa07f8e5f0e99f07ffa182515e1cb0805a0a94c74,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,240238.6894,252391.2510374
0x3b67dcfbf5e9d63e355e7a589d15a394e9d7d1da,240000.72393653,240000.72393653,240000.72393653,240000.72393653,240000.72393653,240000.72393653,240000.72393653,240000.72393653,242842.72875682,242842.72875682,242842.72875682,242842.72875682,242842.72875682,242842.72875682,242842.72875682,242842.72875682,252657.24040621
0x3640a1317a40aa2c1bd9c64513be0362d137d3f8,236748.6897077,256529.1741644,256529.1741644,256529.1741644,256529.1741644,207374.15273992,207374.15273992,214975.39517088,214975.39517088,214975.39517088,214975.39517088,214975.39517088,214975.39517088,147666.39517088,157666.39517088,157666.39517088,165122.43248626
0x334746d6cd9904daf6a917d70ae299ffe7bdf9cd,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432,232522.44290432
