HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_21-11,Balance_2021-04-18_12-36,Balance_2021-04-19_18-40,Balance_2021-04-20_17-45,Balance_2021-04-21_17-52,Balance_2021-04-22_17-38,Balance_2021-04-23_22-34,Balance_2021-04-24_9-19,Balance_2021-04-25_18-31,Balance_2021-04-26_21-3,Balance_2021-04-27_19-45,Balance_2021-04-28_20-51,Balance_2021-05-01_9-36,Balance_2021-05-04_20-54,Balance_2021-05-05_18-45,Balance_2021-05-09_10-5,Balance_2021-05-12_22-7,Balance_2021-07-18_13-6
0xfc7e2b665062b127047171ebb5000d53880bc88c,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641,623444.49404641
0x1706440ad7757b587f7213416bb81cdf564deedf,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,604860.22899349,350060.22899349
0xa260f9db3c15765ad280be0fd18fdf3899885a53,600000.11666067,600000.11666067,698336.11666067,698336.11666067,698336.11666067,698336.11666067,698336.11666067,698336.11666067,698336.11666067,600000.11666067,600000.11666067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8570dc60884c16f1c6f1cb93da5da0379f293b09,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,0.0
0x59dfd85a57caf1e92a9af860d6530a974a11ade2,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
0x05c09bbf110750c64bfbea847147b423743c4ac6,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0
0xe839b2e436782ec0f52724e72b68d1c70cbc8f35,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983,592743.01019983
0xc845508443a48e228aa703088c5403ff855e7040,577915.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7373087e3901da42a29aa5d585f9343385fc2908,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684,576031.33445684
0xe0e89ea96b2340c79ff2f75d3eaa62c17cd79401,574339.25840231,574339.25840231,574339.25840231,574339.25840231,574339.25840231,574339.25840231,574339.25840231,574339.25840231,574339.25840231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0c5611d584cc1731ed96449730424397e8785606,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,574002.0,0.0
0xe742f2fdd8365f8e491484b85c846c5b3108aae0,568393.71996359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x55328d834442b56f7fb2107aea2fc1849dc750c3,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792,563123.64361792
0x7d485907443effb14678cea7866ec19d50e81d2c,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,300000.0
0x9b58e99e46d90b3f470cb7a180b9272205699d45,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0,546352.0
0xe6960a3305b28a8d13c7e59afcfe09ed9bd9c6b5,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987,541296.56242987
0xe50d2e4785413d0223c4598388c3ef4f4acf91e5,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,536823.35425723,0.0
0x7403ca5ff14007e214a7db06fd46b5b53b59e6d0,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,536456.70537926,0.0,0.0,0.0,0.0,0.0
0x09c4f5f30d2e25a83b656aef22660e53a43ad753,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,533465.1619399,0.0
0x0e85163223e2fef15670ea441e8d4d22a7af6d4a,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0
0x2a99d939f1ee01c52d287dbcf46363c2cd8ffacb,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769,524782.80523769
0xce7941581354f04427ea75b997853726d5a69462,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0,512820.0
0x3b061f47fd08c7a8af6419bb88733a4ed8ea0bfc,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,511730.53733917,0.53733917
0x68f3b9e66cd302696e39a1bc451bf88f1e3314ea,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976,508303.976
0x1ee03ed429c28c8ed0d970e8137fbd8d5a574d38,507086.727874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7d18bfc334aee82680a1b9984e2f6f6dcfc4ec73,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599,500000.27951599
0x003c6df13f3c95f12e0f3e2c82e3980d9732558b,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,0.0
0x0de2d18d335ec5128204da6a0e2c37f1b1c563b3,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
0x8c3fbb7d5d4c8ec3f1950cc15b43a76815ff2af1,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,400000.0
0x9c230f0b1a6f8a609fe6ae3780a19693be89f3eb,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,0.0
0x0f5856b5f2e0fc7ae69fdf07552cb7c5a4ccfd7e,499170.0,499170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xffe97dc5d903ea72b5592f53dbc44b4c93b2b889,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,496561.35323401,296561.35323401
0x0e6d38f95c767043229dbfd76455df5d6b748424,486125.0,486125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfe3f3072743b4b33ad36484f77634b66ec152a83,477685.53689336,477685.53689336,477685.53689336,477685.53689336,477685.53689336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcf293f6e68d5a0e0c17c36b93824b73e1599c20a,473497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,468497.5,0.0,0.0,0.0,0.0,0.0
0xd5cbe04792d90bae93b7acf59b95da2ee312dc06,470166.43455483,470166.43455483,470166.43455483,470166.43455483,470166.43455483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa469e51d9159bd8646fe17b632120b2023ab3ade,464002.26180303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb14a10dab83bbbd74b31ca6f2ede5d92cc3b292e,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971,462814.46703971
0xd6dbbcae7724457424e903cc31b2dd081511facd,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,453524.52506604,0.0,0.0,0.0
0x119840f12e9d21f1c37097e3f65d3cc1ac084646,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,449723.31135208,0.0,0.0,0.0,0.0,0.0,0.0
0xaaea5adf68b066b5aa79b2849d2e5e1165edd6f1,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0,441670.0
0x18e4a567e36451d514bfe024726131f9557f4156,440518.15739982,440518.15739982,440518.15739982,440518.15739982,440518.15739982,440518.15739982,440518.15739982,440518.15739982,440518.15739982,440518.15739982,220518.15739982,220518.15739982,220518.15739982,0.0,0.0,0.0,0.0,0.0,0.0
0x32e3ae2207c024e42bc80f06cc7db68b6c12229c,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,436005.48337756,0.0
0x71c387caed4ac17c1d674c4297511f7614bb64a7,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557,434361.43055557
0xfdbc34c39bcb2e275a2ff671a3514f74b917f3f7,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,425774.10666904,6.1e-07,6.1e-07,6.1e-07,6.1e-07,6.1e-07,6.1e-07,6.1e-07
0x780384e0842a29e43d7f8769dfc265893eb8ea9c,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,421033.71405939,0.0
0xa218c76ca16abc15ff89c07fd04120db55957374,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,417848.75569498,327848.75569498
0x41499632edeb037abb98538efcdf99fcdd55b49a,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,412003.90256262,300003.90256262
0x50b58b76e971eddcd1d04dd9dde85e52ace6cb0e,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745,411065.68538745
0x6922771fcd37986f97a844ae890ebe8445343a29,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,410782.52594903,0.0,0.0,0.0,0.0,0.0,0.0
0xb825a04fea87d80c691c507dbb743de26a08f42f,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,0.0,0.0,0.0,0.0,0.0,0.0
0x28a39d594909949bf4cc2a34d0a3fb98a8f5a174,408723.02346647,408723.02346647,408723.02346647,408723.02346647,408723.02346647,408723.02346647,408723.02346647,408723.02346647,408723.02346647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x976ec40ff47e9246d111b2d8178f16a393cd9bc8,408121.26235532,408121.26235532,408121.26235532,408121.26235532,408121.26235532,408121.26235532,408121.26235532,408121.26235532,408121.26235532,369863.19590076,369863.19590076,369863.19590076,369863.19590076,369863.19590076,369863.19590076,369863.19590076,369863.19590076,369863.19590076,0.0
0x7dc0a282fcc494ef0ea59cba06f8709c04c1aee5,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069,406870.1967069
0x8221c2ea04e50c67c5276d5c26e5caeaedb88a1c,405948.7888752,405948.7888752,405948.7888752,405948.7888752,405948.7888752,405948.7888752,405948.7888752,403948.7888752,403948.7888752,403948.7888752,403948.7888752,403948.7888752,403948.7888752,403948.7888752,403948.7888752,403948.7888752,0.0,0.0,0.0
0x4f68d61c4b0a3906434dbbf14d851b6e9a93e39e,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438,400000.88153438
0x0437ecb427040166e099239296a6eda166fa6f87,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0
0x2c9e1bf8c530a1c7f01e251536101876a73018cd,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,399912.5,0.0
0xf8446e76589fa8d25fb6a7dfbaffb220bdf1a1c2,399022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x776aeb9f3d07d86bd6c9b3623556ec0bc363645d,389829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe8fd2d817c53e2929f10479397d6bda00ae23129,389200.0,389200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x991a04017b39c94c0a7112ead180da79aad77750,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389,388981.12994389
0x786c5fe679341c2fd434eb56c96a86e03d5ee5ca,385568.0,385568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x998fe955b2ab6512ff7c71db0293905b30406115,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779,382031.11214779
0x529bd57ebb789e0abdb4079d21c398cfbca6c374,378739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdcfd6d6e63f15a391d96d1b76575ae39ad6965d9,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821,378244.83078821
0xbea3780eadeaf747cd86f50db7b822334be7d5a1,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,376931.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdd3468e076e2beedc8596c20cb5d173634e97f56,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254,375668.76220254
0xfdb648af7b22202478d1ec11f24f8c6e6ffd022a,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,372222.0,0.0,0.0,0.0
0xdca333091c2bb95cc5c49c81933395f672a6bb6d,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974,371378.90768974
0xbb3772f8fea6001d480a37a4168f52118e89c0be,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,370372.17288253,0.0,0.0
0x2c4d95a6b19c94bd388dda809c5a6aef48b124b8,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,367602.59304656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2729ae8382f05a49ac40f8ee15299d3495be735d,367278.0,367278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1d0738b927dfcbfbd59a9f0944bbd1860d3b9248,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,365162.2033203,121540.7966797
0xdd3ebe16b9e5155da25f86f301d4d97bd87a8a56,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879,361666.18904879
0xba3e737ef7ceafe7b586cc9da55fe36029006edf,356040.69179034,356040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,156040.69179034,81040.69179034,81040.69179034,81040.69179034,81040.69179034,81040.69179034
0x638584c09bfbd58de1fb9978fc86d26c770b9e76,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581,353888.14122581
0x2367bc6d35e5c9fafd7d2d3a8aea023304eec551,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434,351272.51478434
0x48d827b3a7b00f2abe3a80c85a812f8f4a4e5fd7,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,350294.08389824,300294.08389824
0x2e6c087bfdeaaa36f1473d76759c139c416d994e,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
0x6ad13bbd3915b4075d14b34c801019b7cc637ab1,344388.43736977,344388.43736977,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224,585885.98410224
0x9e0be547be78a67d678ca685f267f845e9e3eb8c,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,343407.035,0.0
0xb01dd2c546d495f7eb3d5985325abfd9a6244e80,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,340830.73836351,0.0
0xaa7f4452f7eb2e5eb662ade50a9590c094e10a11,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,339905.49162185,0.0
0x952775f121c7e99510bf1601c5380e57dcd78386,339724.69952158,339724.69952158,339724.69952158,339724.69952158,339724.69952158,339724.69952158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x886e643e047ccecea16d17335dfc8d278cad3541,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518,338281.25769518
0xd488a0d9abc302078601aee555a880f3c8126abe,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242,337773.85237242
0x1fe393d38e5d3c75fc4662e5e3e6a9c8221abc9a,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0,336815.0
0xef3776431e688b4473a9bfa3638efa125378feea,336058.0588882,336058.0588882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x28f1b5cab3f7670287cf785cb7af2e3200f6aaab,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355,335884.09894355
0x470f734b0aa8e0171a43bd478a2911b1b0538090,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0,335835.0
0x1be8d9f90afcead55deff926867ff829ec1af8b5,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,333206.62235267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd170a274320333243b9f860e8891c6792de1ec19,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334,333000.334
0xa41f1a2833bc1c24859f60e8d815e54f7fb8c63a,332331.62818294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x11b565e5b3cbcffc82346aa70ce0a32039f1eb43,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773,330980.59015773
0x77fc1378e4e3b3f6d3be0919c86738c2c0e9b5a2,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x125edbf1a2890fcf454769f64a5fa29f1fafd7a2,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337,329493.9402337
0x14b8f7e2649d2a74b3fd4eef63dc59e3525db37f,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,328982.0,0.0,0.0,0.0,0.0,0.0
